step,lr,total_its,embed_norm,grad_bb,grad_pfc,p16,p32,p64
3880,0.00008279,286.93,43.4828,5.7878,17.1853,57504,4668,548
3890,0.00008301,246.36,41.6452,6.0289,17.9613,57749,4524,447
3900,0.00008322,258.26,42.4770,6.5679,17.8936,57491,4701,528
3910,0.00008343,306.61,42.3286,6.8690,18.1560,57782,4507,431
3920,0.00008365,291.99,43.7226,6.5949,17.8351,57712,4508,499
3930,0.00008386,247.69,44.0690,5.6494,17.3847,57356,4822,542
3940,0.00008407,318.41,43.2136,6.1548,17.5716,57305,4868,548
3950,0.00008429,266.12,43.4255,6.0626,16.9258,58148,4194,379
3960,0.00008450,320.99,44.0386,6.7602,17.8559,57426,4721,573
3970,0.00008471,293.17,44.6407,5.2275,17.9336,58018,4264,438
3980,0.00008493,236.38,43.1929,5.7531,17.3624,57798,4453,469
3990,0.00008514,258.76,43.6518,6.9019,17.2669,57416,4746,558
4000,0.00008535,254.70,44.7732,5.6025,17.3401,57786,4536,398
4010,0.00008557,266.36,43.6444,6.4345,18.3591,57160,5028,532
4020,0.00008578,332.77,43.1770,5.7920,16.9583,57743,4518,459
4030,0.00008599,252.22,44.0138,6.0607,17.4869,57242,4916,562
4040,0.00008621,310.36,43.1086,5.6752,17.2422,57590,4673,457
4050,0.00008642,300.67,44.8200,5.9942,17.5139,57856,4427,437
4060,0.00008663,272.63,44.1150,5.3649,17.9988,57619,4630,471
4070,0.00008685,265.75,43.9380,6.2636,16.9825,57487,4725,508
4080,0.00008706,252.68,43.5161,6.1421,17.9145,57050,5040,631
4090,0.00008727,275.30,44.0915,6.6873,17.4808,57418,4758,543
4100,0.00008749,309.59,43.9781,5.8141,17.5178,57465,4741,513
4110,0.00008770,262.96,45.1264,5.7859,17.0104,57528,4656,536
4120,0.00008791,251.42,44.7765,6.1528,16.3355,57561,4627,532
4130,0.00008813,326.33,44.7345,6.6257,16.8813,57581,4638,501
4140,0.00008834,286.62,44.3633,6.3133,17.5330,57590,4665,465
4150,0.00008855,258.87,45.4102,5.4912,17.9768,56926,5133,661
4160,0.00008877,288.97,44.9581,6.6386,17.1296,57455,4737,528
4170,0.00008898,305.01,44.4128,6.5693,17.8268,57496,4752,472
4180,0.00008919,268.92,44.5301,5.8654,17.7256,57764,4486,471
4190,0.00008941,307.50,45.3357,6.0281,19.0031,57212,4911,598
4200,0.00008962,224.55,43.9857,6.3248,17.2001,56674,5362,683
4210,0.00008983,245.75,46.0198,6.1416,17.2944,57694,4530,496
4220,0.00009005,300.32,45.0865,5.2802,17.0110,57485,4723,512
4230,0.00009026,271.42,46.1194,6.4661,17.9360,57771,4504,445
4240,0.00009047,287.41,44.4184,7.3799,16.1516,57659,4594,467
4250,0.00009069,286.67,45.4101,7.0147,17.0782,57298,4915,507
4260,0.00009090,323.66,46.5862,6.6186,17.4844,57438,4737,545
4270,0.00009111,229.54,44.4063,5.7119,17.5066,57427,4762,531
4280,0.00009133,317.42,45.3436,5.0691,17.0725,57686,4631,403
4290,0.00009154,247.59,45.2278,6.1438,18.3905,57248,4917,555
4300,0.00009175,234.48,44.7197,5.4396,17.5561,57240,4813,666
4310,0.00009197,293.60,47.0091,5.5081,17.6138,57440,4773,508
4320,0.00009218,292.14,45.5325,6.7522,16.5928,57509,4688,523
4330,0.00009239,282.79,46.0837,5.2149,16.9757,57387,4769,563
4340,0.00009261,342.96,47.9921,5.5162,18.8351,57371,4756,592
4350,0.00009282,295.64,46.5207,5.1169,17.1816,57079,5036,606
4360,0.00009303,311.70,45.5492,4.9489,16.5506,57675,4532,513
4370,0.00009325,257.52,47.1573,5.8377,16.0814,56860,5168,692
4380,0.00009346,289.57,48.0211,5.9750,16.9543,57388,4736,597
4390,0.00009367,234.92,47.2190,5.6750,17.8134,57378,4712,631
4400,0.00009389,250.84,46.9546,7.5070,17.1948,57204,4928,587
4410,0.00009410,300.63,46.5714,6.3234,17.0221,57168,4920,632
4420,0.00009431,261.75,46.4132,6.5409,17.5227,57537,4650,533
4430,0.00009453,267.03,47.0612,5.8894,17.3058,57793,4525,402
4440,0.00009474,273.07,47.6256,6.6445,18.2112,57433,4676,611
4450,0.00009495,286.58,47.7086,7.5403,16.6073,57120,5026,574
4460,0.00009517,260.48,46.7868,6.0812,17.6164,57488,4743,488
4470,0.00009538,296.34,47.4653,5.5956,17.2641,57492,4661,567
4480,0.00009559,259.76,46.3113,5.8244,17.9038,57599,4603,517
4490,0.00009581,299.07,48.2802,5.0745,16.4526,57702,4488,530
4500,0.00009602,291.74,47.1217,6.2264,16.8812,57664,4554,502
4510,0.00009623,338.78,48.2339,5.4016,17.1323,57265,4826,629
4520,0.00009645,315.63,47.5645,7.0946,17.4367,57522,4664,534
4530,0.00009666,274.57,48.2613,5.4334,17.2861,57098,5021,601
4540,0.00009687,281.98,44.5163,6.9095,17.6491,57792,4400,528
4550,0.00009709,259.67,47.3706,5.9332,17.9871,57353,4908,459
4560,0.00009730,247.91,47.9033,6.1088,15.7241,57017,5002,701
4570,0.00009751,287.26,48.9687,5.8759,17.0873,57800,4477,443
4580,0.00009773,288.40,47.3972,5.7636,17.5431,57160,4954,606
4590,0.00009794,314.19,46.9126,7.0348,17.9245,57430,4676,613
4600,0.00009815,346.83,48.6935,5.2962,16.2459,57874,4358,488
4610,0.00009837,314.46,47.7508,5.7662,17.4913,57617,4663,440
4620,0.00009858,283.79,46.8810,7.3364,16.7131,56883,5091,746
4630,0.00009879,220.72,48.5635,5.1521,16.8855,57342,4744,634
4640,0.00009901,247.02,48.2696,5.4937,16.9082,57682,4519,520
4650,0.00009922,309.17,48.7603,7.5079,17.3574,57191,4902,626
4660,0.00009943,280.84,49.3578,7.5859,17.8597,57610,4657,453
4670,0.00009965,271.40,49.0968,5.4594,16.6008,57524,4690,506
4680,0.00009986,280.56,49.4628,4.9639,17.9920,57724,4566,430
4690,0.00010007,310.08,48.0370,5.4829,17.0351,57417,4783,520
4700,0.00010029,256.84,49.4004,5.3673,18.2933,57208,4919,593
4710,0.00010050,258.15,48.5373,5.1103,16.8224,57244,4978,498
4720,0.00010071,320.57,49.3457,6.1065,17.0025,57162,4946,612
4730,0.00010093,336.02,49.1895,5.3925,17.4656,57142,5006,572
4740,0.00010114,218.65,48.3775,6.6749,17.0956,57519,4747,454
4750,0.00010135,361.91,49.6728,5.8941,17.6484,57331,4891,498
4760,0.00010157,266.33,47.9745,5.6855,17.1304,57632,4639,449
4770,0.00010178,287.89,47.1989,5.9902,16.9814,56993,5080,647
4780,0.00010199,306.34,48.9561,4.7798,17.0594,57230,4921,569
4790,0.00010221,345.41,48.0555,5.5262,16.5479,57574,4681,464
4800,0.00010242,314.92,50.3991,6.3510,17.1208,57615,4660,445
4810,0.00010263,294.54,50.3475,5.2334,16.9424,58045,4245,430
4820,0.00010285,271.61,47.7602,6.8172,16.9680,57206,4950,564
4830,0.00010306,342.85,51.0645,6.5549,16.7908,57656,4539,525
4840,0.00010327,301.98,48.7836,5.2389,17.2473,57809,4465,446
4850,0.00010349,329.91,50.0436,5.3785,16.7708,57239,4929,553
4860,0.00010370,301.06,50.2706,5.2418,17.0479,57166,4961,593
4870,0.00010391,327.69,50.0613,5.3935,17.1525,57483,4747,490
4880,0.00010413,282.69,49.7110,6.3138,17.3322,57254,4912,554
4890,0.00010434,251.30,49.8753,6.0478,16.9207,57892,4393,434
4900,0.00010455,300.43,49.9583,6.6024,17.5051,57502,4660,557
4910,0.00010477,254.26,49.7664,6.4326,17.4961,57240,4938,542
4920,0.00010498,290.35,49.8747,5.1333,17.1906,57440,4763,516
4930,0.00010519,335.53,49.6914,5.7624,17.8735,57457,4712,551
4940,0.00010541,270.18,48.3276,8.7920,17.7600,57929,4395,396
4950,0.00010562,284.79,51.5065,9.3263,17.6098,57492,4659,569
4960,0.00010583,311.35,49.8627,5.9478,17.3016,57553,4693,474
4970,0.00010605,259.29,49.6779,5.4943,17.0571,57124,5028,568
4980,0.00010626,275.89,51.1463,6.3025,17.0272,58063,4223,434
4990,0.00010647,296.90,50.8281,5.3750,17.7317,57530,4636,554
5000,0.00010669,300.37,50.8581,5.2483,17.4002,57960,4329,431
5010,0.00010690,294.91,51.4298,5.8390,17.4584,57588,4628,504
5020,0.00010711,268.66,51.2379,6.2885,16.5687,57705,4528,487
5030,0.00010733,275.48,50.9759,6.0068,17.8767,57363,4781,576
5040,0.00010754,277.83,50.7929,5.7418,18.0656,57556,4645,519
5050,0.00010775,294.33,49.8630,6.7915,16.5334,57178,4897,644
5060,0.00010797,250.11,51.6617,4.9477,16.6207,57477,4757,486
5070,0.00010818,289.05,50.1547,6.4199,17.2360,57359,4844,517
5080,0.00010839,310.74,51.7796,6.7295,17.2340,57164,4951,606
5090,0.00010861,289.97,52.7108,7.5146,17.4389,57495,4659,566
5100,0.00010882,299.72,51.7914,5.3038,17.6516,57471,4755,494
5110,0.00010903,300.91,52.0611,5.3440,17.0156,57164,4983,573
5120,0.00010925,313.35,52.0680,6.5732,16.4530,57408,4832,480
5130,0.00010946,314.87,52.5525,5.2024,17.4337,57274,4898,548
5140,0.00010967,260.64,51.9540,6.9737,17.6366,57282,4860,578
5150,0.00010989,344.88,53.1795,5.3149,16.9535,57886,4357,477
5160,0.00011010,303.51,51.7320,4.5007,17.4637,57246,4915,560
5170,0.00011031,315.98,50.8878,7.9064,16.5527,57850,4428,442
5180,0.00011053,335.60,53.7345,7.0763,17.5127,57545,4716,459
5190,0.00011074,320.73,51.8997,7.1292,16.8100,57361,4815,544
5200,0.00011095,304.99,51.6953,8.6532,17.3957,57831,4405,484
5210,0.00011117,286.56,53.5174,5.8873,17.5610,57195,4932,592
5220,0.00011138,335.08,51.9030,5.7984,16.3242,57637,4608,475
5230,0.00011159,356.10,51.2193,5.3650,17.6899,57663,4567,491
5240,0.00011181,267.45,54.1619,6.1515,16.9414,57558,4614,548
5250,0.00011202,303.29,53.1994,5.0866,17.0415,57650,4596,474
5260,0.00011223,326.12,52.9581,5.2476,16.6752,57574,4636,510
5270,0.00011245,302.15,52.7945,6.0148,17.6762,57226,4864,631
5280,0.00011266,312.72,53.6968,5.6728,17.2728,57521,4682,516
5290,0.00011287,309.97,52.8314,4.6894,16.7957,57791,4502,427
5300,0.00011309,277.95,51.3185,5.4023,17.0791,57249,4922,549
5310,0.00011330,328.93,54.5308,5.9400,16.9932,57698,4568,455
5320,0.00011351,325.62,54.3099,4.8952,17.3510,57404,4783,533
5330,0.00011373,290.03,54.0485,6.3875,17.3334,57708,4490,522
5340,0.00011394,293.49,54.1605,6.4789,16.6599,57695,4532,493
5350,0.00011415,326.33,54.4956,4.9613,16.4429,57695,4572,452
5360,0.00011437,274.52,54.0151,7.0395,17.7594,57250,4839,631
5370,0.00011458,287.35,52.8866,5.9565,17.3259,57560,4648,512
5380,0.00011479,280.02,53.5151,5.4391,16.7501,58069,4190,461
5390,0.00011501,261.46,52.6455,5.3911,16.6938,57572,4595,552
5400,0.00011522,332.58,51.2897,6.9776,16.2005,57223,4871,625
5410,0.00011543,325.77,54.6232,6.5421,17.1967,57302,4845,572
5420,0.00011565,321.11,54.2990,5.9936,16.9411,57527,4678,515
5430,0.00011586,319.41,53.9234,5.5158,16.8091,57394,4783,543
5440,0.00011607,265.53,53.1035,4.9776,17.1075,57284,4842,594
5450,0.00011629,256.17,55.6037,4.6628,17.2857,57283,4895,543
5460,0.00011650,270.11,53.9655,5.3380,17.4442,57809,4493,418
5470,0.00011671,266.12,55.0720,6.9835,17.5040,58096,4215,409
5480,0.00011693,278.55,53.9846,6.8465,17.7699,57758,4537,425
5490,0.00011714,254.88,55.4182,5.2767,16.4702,57268,4874,578
5500,0.00011735,332.37,55.1386,5.3586,17.3131,56932,5130,658
5510,0.00011757,354.30,55.1678,6.2795,16.3068,57600,4631,489
5520,0.00011778,267.40,54.2883,5.4066,16.6863,57280,4837,603
5530,0.00011799,321.26,56.3201,6.5095,16.6816,57173,4980,567
5540,0.00011821,264.25,56.5676,6.3461,15.7760,57062,4970,688
5550,0.00011842,305.65,54.9597,6.0987,17.6971,57648,4584,487
5560,0.00011863,335.19,55.6183,5.7012,17.2302,57751,4518,452
5570,0.00011885,247.26,55.1252,4.8791,15.9040,57550,4681,490
5580,0.00011906,331.60,56.1297,5.4112,17.5206,57394,4800,526
5590,0.00011927,290.74,55.8580,5.1981,17.5678,57559,4691,470
5600,0.00011949,337.34,56.0841,5.3486,16.2424,57348,4724,648
5610,0.00011970,380.00,56.6533,5.7736,17.3155,57607,4666,447
5620,0.00011991,313.70,54.5533,7.1973,16.6069,57548,4693,480
5630,0.00012013,339.48,55.6792,4.9668,16.1276,57624,4639,457
5640,0.00012034,303.19,55.9059,4.9095,16.3526,57271,4881,568
5650,0.00012055,303.45,56.9685,6.1728,17.2700,58090,4286,344
5660,0.00012077,386.51,56.4807,4.8178,16.9721,57736,4538,446
5670,0.00012098,337.43,54.4076,9.1777,18.0813,57451,4733,536
5680,0.00012119,310.09,56.5906,4.9416,17.8310,57602,4626,492
5690,0.00012141,287.64,55.3661,5.6471,17.2596,57126,5015,579
5700,0.00012162,398.75,56.9541,5.8336,16.7642,57280,4899,541
5710,0.00012183,345.60,56.9277,6.2175,16.5568,57310,4876,534
5720,0.00012205,380.46,56.4280,5.4797,16.5362,57427,4744,550
5730,0.00012226,342.55,55.0097,6.1497,17.8420,57873,4411,435
5740,0.00012247,357.85,59.3765,5.0823,16.7416,57350,4802,567
5750,0.00012269,325.19,57.1536,5.7371,17.0075,57471,4684,565
5760,0.00012290,438.80,57.1653,5.2390,17.3409,57670,4641,409
5770,0.00012311,313.99,57.0153,5.1799,17.4016,57655,4611,454
5780,0.00012333,307.72,55.9794,5.2635,16.2855,57582,4640,498
5790,0.00012354,330.45,57.3436,6.1223,16.3491,57203,4939,578
5800,0.00012375,313.50,57.4131,4.9727,15.9745,57670,4564,486
5810,0.00012397,326.07,56.4060,7.0454,17.0847,57200,4954,565
5820,0.00012418,301.55,57.6990,6.1494,17.6457,57057,5066,597
5830,0.00012439,310.58,58.2190,4.7796,17.5574,57762,4502,456
5840,0.00012461,307.85,55.7526,5.6933,16.6611,57526,4730,465
5850,0.00012482,313.95,54.5001,6.0290,17.6701,57547,4621,552
5860,0.00012503,368.17,57.4410,7.2867,16.7029,57083,4984,653
5870,0.00012525,319.59,56.6322,5.3110,16.7006,57228,4876,616
5880,0.00012546,339.32,58.2077,5.8120,16.8577,57617,4552,550
5890,0.00012567,310.59,57.9453,7.6410,16.2011,57374,4784,561
5900,0.00012589,311.69,58.6850,6.0322,15.9635,57403,4772,545
5910,0.00012610,350.55,57.8600,6.6150,17.6462,57230,4953,537
5920,0.00012631,374.78,56.5131,5.3807,15.8428,57342,4852,526
5930,0.00012653,277.70,59.2468,5.7126,16.4669,57281,4863,576
5940,0.00012674,384.76,56.9735,5.8318,16.6960,57512,4647,560
5950,0.00012695,294.90,57.7138,6.7168,16.5356,57318,4842,560
5960,0.00012717,310.12,60.5659,7.8487,16.1525,57818,4467,435
5970,0.00012738,323.88,57.1752,5.0534,16.0641,57545,4654,521
5980,0.00012759,362.87,58.2035,5.6707,16.8225,57651,4573,497
5990,0.00012781,336.54,57.7969,5.6921,17.2601,57258,4932,530
6000,0.00012802,249.48,58.8941,5.5328,15.2790,57415,4742,563
6010,0.00012823,375.24,57.8196,6.4791,15.5421,57316,4864,540
6020,0.00012845,363.41,59.1833,5.4175,17.8236,57430,4726,564
6030,0.00012866,285.76,59.1536,4.5679,17.0238,57868,4439,413
6040,0.00012887,263.69,58.2985,6.2460,16.3173,57321,4788,610
6050,0.00012909,348.22,58.9130,6.8595,17.3522,57572,4611,537
6060,0.00012930,316.78,59.3958,6.1410,16.1815,57421,4784,515
6070,0.00012951,333.47,56.6946,5.9958,16.8746,57660,4599,461
6080,0.00012973,303.64,58.9246,8.1478,17.3914,57023,5115,582
6090,0.00012994,309.34,58.5647,6.0347,17.7222,57274,4859,587
6100,0.00013015,323.94,59.0138,6.5829,15.8731,57455,4681,584
6110,0.00013037,290.92,60.4846,6.0196,17.8562,57486,4753,481
6120,0.00013058,287.25,60.3380,5.2757,16.8516,57311,4826,583
6130,0.00013079,350.82,57.2247,6.8769,17.2026,57487,4733,500
6140,0.00013101,380.09,58.7593,5.3230,17.4506,57628,4663,428
6150,0.00013122,349.84,59.5197,4.9723,16.8410,57021,5084,616
6160,0.00013143,368.00,58.9303,4.8634,17.6182,57868,4430,423
6170,0.00013165,335.27,59.7100,4.4595,16.6935,57163,4968,589
6180,0.00013186,271.46,60.1449,5.7921,16.3703,57034,5110,576
6190,0.00013207,350.91,60.9821,4.7734,16.9088,57564,4652,505
6200,0.00013229,305.82,60.2922,4.8523,15.6433,57399,4766,555
6210,0.00013250,353.99,59.7151,7.0160,16.3194,57836,4437,447
6220,0.00013271,337.70,60.9728,5.6467,17.6363,57223,4956,541
6230,0.00013293,380.55,62.0673,6.4623,16.0806,57564,4707,449
6240,0.00013314,351.73,60.4599,4.9312,15.9743,57459,4678,583
6250,0.00013335,321.05,61.0895,4.7000,16.1294,57384,4748,588
6260,0.00013357,329.03,62.1510,4.9861,16.5668,57758,4522,439
6270,0.00013378,325.30,59.6279,5.1108,16.5510,57296,4861,563
6280,0.00013399,307.59,59.7435,6.8505,16.6031,57176,5006,538
6290,0.00013421,328.34,61.1808,5.8022,16.8202,57333,4825,562
6300,0.00013442,285.91,60.9297,4.9695,17.3910,57144,4966,610
6310,0.00013463,315.95,59.8687,7.3363,17.5107,57707,4562,451
6320,0.00013485,310.37,61.5575,5.2928,16.9147,57644,4647,429
6330,0.00013506,343.49,60.5867,5.4986,16.3563,57440,4785,496
6340,0.00013527,307.62,60.6836,5.6162,16.9524,56780,5226,714
6350,0.00013549,317.22,59.8543,5.2884,15.9600,57436,4767,517
6360,0.00013570,311.57,61.5059,5.9067,17.5729,57256,4912,553
6370,0.00013591,285.93,60.1861,6.4137,16.5677,57148,5013,560
6380,0.00013613,290.38,61.2361,6.1023,16.4730,57186,4904,630
6390,0.00013634,331.07,60.4469,6.7521,16.3662,57970,4342,408
6400,0.00013655,311.11,61.9122,5.5631,16.3892,57100,4955,666
6410,0.00013677,321.52,62.9228,4.5493,16.5985,57386,4825,508
6420,0.00013698,331.34,58.6717,9.3673,16.3598,57405,4808,507
6430,0.00013719,366.37,62.4197,5.4589,16.1075,57798,4450,472
6440,0.00013741,316.89,61.1994,6.4631,16.9849,57146,4954,621
6450,0.00013762,318.06,60.9745,5.7721,17.0715,57348,4781,590
6460,0.00013783,346.27,60.3999,4.5860,15.1618,57388,4818,514
6470,0.00013805,354.45,61.4882,5.0920,17.0921,57610,4637,473
6480,0.00013826,343.93,64.1600,6.8222,16.3549,57339,4809,572
6490,0.00013847,329.58,61.6149,6.2438,17.4881,57013,4999,708
6500,0.00013869,308.25,61.1923,6.7868,15.9685,57377,4815,528
6510,0.00013890,378.35,61.6285,6.5815,17.0568,57580,4678,463
6520,0.00013911,384.68,61.4638,8.4667,16.7860,57694,4540,486
6530,0.00013933,350.83,61.4748,7.4409,16.1551,57724,4546,450
6540,0.00013954,352.42,61.4314,4.4588,16.2107,57706,4560,455
6550,0.00013975,327.50,61.4951,5.7929,15.5913,56998,5080,642
6560,0.00013997,311.32,61.9017,5.3627,16.0287,57471,4691,558
6570,0.00014018,340.17,63.6434,5.3361,16.1909,57580,4597,543
6580,0.00014039,322.80,61.5046,5.9728,16.6507,57172,4906,642
6590,0.00014061,300.26,62.9436,5.7268,16.5539,57373,4820,527
6600,0.00014082,335.04,62.1950,5.5261,17.1972,57132,4950,638
6610,0.00014103,377.44,62.0632,6.7055,16.5725,57431,4740,549
6620,0.00014125,307.77,61.8129,4.6072,16.0543,57295,4897,528
6630,0.00014146,313.57,61.7060,7.7831,16.1722,57373,4789,558
6640,0.00014167,351.03,61.1313,5.5650,17.3701,57719,4502,498
6650,0.00014189,299.24,61.0938,7.0613,17.3688,57649,4559,512
6660,0.00014210,294.75,64.8484,5.7017,16.3438,57822,4458,440
6670,0.00014231,276.21,62.8137,6.8937,16.6110,57418,4760,541
6680,0.00014253,344.84,62.6903,5.4202,16.1985,57233,4882,605
6690,0.00014274,341.20,62.1683,7.1907,16.6215,57559,4676,485
6700,0.00014295,398.56,61.1533,7.2772,16.2609,57790,4529,401
6710,0.00014317,356.20,63.1234,5.3692,16.4502,57317,4873,530
6720,0.00014338,332.18,61.6398,4.4092,16.4718,57951,4386,383
6730,0.00014359,369.34,63.3248,6.8222,16.3214,57676,4547,497
6740,0.00014381,393.69,63.6446,4.4568,16.5462,57259,4897,564
6750,0.00014402,410.09,62.9900,6.4558,16.3194,57583,4650,488
6760,0.00014423,337.48,63.0805,4.6819,16.2043,57506,4686,528
6770,0.00014445,322.49,65.1430,5.0865,16.2763,57587,4642,490
6780,0.00014466,367.73,61.6835,5.4297,16.4737,57519,4643,558
6790,0.00014487,310.91,63.2626,7.1859,16.8802,57776,4519,425
6800,0.00014509,364.14,65.4552,4.1884,17.0922,57561,4672,487
6810,0.00014530,311.64,64.4955,6.4210,17.5693,57753,4532,436
6820,0.00014551,383.58,65.8548,5.5173,16.5257,57378,4786,556
6830,0.00014573,326.25,64.8211,7.1982,17.5962,57394,4790,536
6840,0.00014594,381.13,62.5908,6.0532,17.2672,57862,4411,448
6850,0.00014615,303.77,62.9482,7.8830,16.3553,57718,4493,509
6860,0.00014637,378.52,65.8059,4.8102,16.5737,57470,4703,547
6870,0.00014658,376.89,64.3091,7.1556,16.1111,57689,4548,483
6880,0.00014679,374.49,64.4739,5.9902,16.5888,57841,4423,456
6890,0.00014701,336.70,65.1969,6.5596,16.1120,57442,4710,568
6900,0.00014722,341.22,63.7008,5.1469,17.2279,56932,5124,664
6910,0.00014743,336.26,64.2309,6.0118,15.7815,57399,4808,513
6920,0.00014765,325.23,62.6519,6.3057,17.1109,57749,4520,451
6930,0.00014786,345.81,65.3729,7.3557,15.3196,57605,4627,489
6940,0.00014807,333.25,65.1966,5.3629,16.6081,57542,4602,577
6950,0.00014829,257.96,64.1640,4.9522,16.6986,57031,5048,641
6960,0.00014850,345.99,66.6657,5.0824,16.0720,57548,4683,489
6970,0.00014871,313.96,65.4801,5.0005,16.6888,57695,4594,431
6980,0.00014893,345.47,64.9095,6.4921,17.2226,57530,4739,451
6990,0.00014914,372.07,66.1922,4.6431,16.9193,57510,4732,478
7000,0.00014935,342.05,63.7843,6.5459,15.7728,57534,4628,558
7010,0.00014957,308.88,66.7205,6.4249,17.0767,57278,4886,556
7020,0.00014978,321.02,64.1002,7.7277,16.6228,57434,4782,504
7030,0.00014999,330.76,66.7542,6.4806,15.8587,57992,4321,407
7040,0.00015021,377.44,64.8277,6.2715,16.2463,57525,4688,507
7050,0.00015042,278.29,67.0566,6.2709,15.9944,58182,4153,386
7060,0.00015063,375.13,64.2261,6.8567,16.8368,57200,4880,640
7070,0.00015085,304.46,65.0661,7.8597,16.6738,57985,4335,400
7080,0.00015106,363.17,67.7869,6.8362,15.6303,57749,4516,455
7090,0.00015127,310.89,66.2970,5.9941,15.3853,57258,4947,515
7100,0.00015149,347.46,66.4697,4.2680,16.3646,57317,4832,571
7110,0.00015170,328.59,64.4475,5.2235,16.0349,58009,4315,396
7120,0.00015191,357.54,65.1400,4.5252,15.8173,57621,4586,513
7130,0.00015213,317.54,66.1911,4.9909,16.6148,57488,4720,512
7140,0.00015234,327.66,67.8497,4.5244,16.6581,57600,4590,530
7150,0.00015255,287.96,63.7106,4.7110,15.5248,57637,4597,487
7160,0.00015277,399.68,63.1850,7.5423,15.8163,57660,4608,453
7170,0.00015298,342.59,65.2578,7.8568,16.1266,57953,4349,418
7180,0.00015319,345.03,66.1026,5.0915,15.8347,57272,4921,528
7190,0.00015341,277.10,65.4583,9.2997,16.2726,57458,4761,501
7200,0.00015362,315.03,66.1151,6.5335,15.4534,57375,4802,543
7210,0.00015383,332.48,68.2226,5.6597,15.7273,57593,4657,470
7220,0.00015405,344.66,65.5218,5.6331,15.2557,57491,4655,574
7230,0.00015426,398.43,66.6483,5.3974,16.7832,57349,4790,580
7240,0.00015447,432.44,65.1272,5.1822,16.4246,57456,4745,520
7250,0.00015469,400.32,68.1570,5.2106,16.5349,57547,4709,464
7260,0.00015490,310.45,64.0766,7.0113,16.8772,57612,4638,470
7270,0.00015511,304.37,68.1436,5.9224,16.0640,56985,5118,617
7280,0.00015533,322.89,67.4461,5.0982,15.6397,57701,4560,458
7290,0.00015554,386.15,67.0843,6.5124,15.5936,57458,4712,550
7300,0.00015575,354.31,66.3944,6.4363,16.6666,57341,4841,538
7310,0.00015597,327.94,64.7541,5.4362,15.6595,58017,4332,371
7320,0.00015618,360.70,67.0251,5.3252,16.3111,57711,4494,515
7330,0.00015639,374.15,67.5970,5.7063,16.1675,57178,4984,559
7340,0.00015661,312.50,66.7391,5.5638,16.2367,57190,4886,644
7350,0.00015682,334.35,68.8066,5.6043,15.7163,57376,4820,524
7360,0.00015703,339.28,66.7201,5.9933,15.1235,57651,4573,496
7370,0.00015725,272.69,68.0996,4.9674,16.8271,57476,4731,513
7380,0.00015746,319.76,65.8103,4.9717,16.5476,57105,4995,620
