step,lr,total_its
39810,0.00084930,500.37
39820,0.00084951,496.51
39830,0.00084973,503.93
39840,0.00084994,487.91
39850,0.00085015,497.39
39860,0.00085037,498.33
39870,0.00085058,485.85
39880,0.00085079,489.06
39890,0.00085101,493.43
39900,0.00085122,481.30
39910,0.00085143,504.97
39920,0.00085165,492.71
39930,0.00085186,506.83
39940,0.00085207,480.41
39950,0.00085229,501.39
39960,0.00085250,498.17
39970,0.00085271,510.13
39980,0.00085293,504.85
39990,0.00085314,488.26
40000,0.00085335,396.71
40010,0.00085357,506.95
40020,0.00085378,505.30
40030,0.00085399,489.52
40040,0.00085421,484.72
40050,0.00085442,482.63
40060,0.00085463,500.96
40070,0.00085485,507.34
40080,0.00085506,492.81
40090,0.00085527,496.89
40100,0.00085549,498.36
40110,0.00085570,493.93
40120,0.00085591,501.03
40130,0.00085613,499.65
40140,0.00085634,497.46
40150,0.00085655,504.49
40160,0.00085677,495.90
40170,0.00085698,503.30
40180,0.00085719,494.56
40190,0.00085741,502.92
40200,0.00085762,488.73
40210,0.00085783,508.80
40220,0.00085805,511.47
40230,0.00085826,493.30
40240,0.00085847,497.82
40250,0.00085869,490.18
40260,0.00085890,487.52
40270,0.00085911,506.01
40280,0.00085933,500.24
40290,0.00085954,509.00
40300,0.00085975,485.36
40310,0.00085997,499.56
40320,0.00086018,496.15
40330,0.00086039,495.57
40340,0.00086061,497.82
40350,0.00086082,498.25
40360,0.00086103,500.76
40370,0.00086125,503.16
40380,0.00086146,504.36
40390,0.00086167,477.42
40400,0.00086189,503.31
40410,0.00086210,500.13
40420,0.00086231,500.38
40430,0.00086253,502.10
40440,0.00086274,516.12
40450,0.00086295,508.95
40460,0.00086317,496.43
40470,0.00086338,489.68
40480,0.00086359,502.76
40490,0.00086381,494.00
40500,0.00086402,485.80
40510,0.00086423,495.26
40520,0.00086445,497.55
40530,0.00086466,491.05
40540,0.00086487,494.66
40550,0.00086509,498.73
40560,0.00086530,488.21
40570,0.00086551,498.91
40580,0.00086573,493.01
40590,0.00086594,490.00
40600,0.00086615,482.85
40610,0.00086637,499.70
40620,0.00086658,489.11
40630,0.00086679,495.62
40640,0.00086701,494.99
40650,0.00086722,496.73
40660,0.00086743,490.39
40670,0.00086765,505.72
40680,0.00086786,500.78
40690,0.00086807,489.42
40700,0.00086829,506.49
40710,0.00086850,495.26
40720,0.00086871,496.94
40730,0.00086893,485.25
40740,0.00086914,491.57
40750,0.00086935,483.37
40760,0.00086957,498.00
40770,0.00086978,482.83
40780,0.00086999,487.49
40790,0.00087021,501.92
40800,0.00087042,480.13
40810,0.00087063,507.16
40820,0.00087085,479.61
40830,0.00087106,498.10
40840,0.00087127,477.95
40850,0.00087149,504.35
40860,0.00087170,488.27
40870,0.00087191,500.37
40880,0.00087213,497.84
40890,0.00087234,497.04
40900,0.00087255,477.71
40910,0.00087277,499.15
40920,0.00087298,485.57
40930,0.00087319,499.19
40940,0.00087341,498.03
40950,0.00087362,498.68
40960,0.00087383,498.04
40970,0.00087405,491.76
40980,0.00087426,505.31
40990,0.00087447,495.11
41000,0.00087469,503.75
41010,0.00087490,485.61
41020,0.00087511,502.15
41030,0.00087533,502.99
41040,0.00087554,487.53
41050,0.00087575,478.77
41060,0.00087597,375.42
41070,0.00087618,478.05
41080,0.00087639,495.03
41090,0.00087661,516.44
41100,0.00087682,504.60
41110,0.00087703,495.49
41120,0.00087725,468.99
41130,0.00087746,495.00
41140,0.00087767,485.77
41150,0.00087789,504.83
41160,0.00087810,491.36
41170,0.00087831,490.93
41180,0.00087853,503.30
41190,0.00087874,491.91
41200,0.00087895,485.06
41210,0.00087917,470.58
41220,0.00087938,486.84
41230,0.00087959,256.76
41240,0.00087981,472.46
41250,0.00088002,490.16
41260,0.00088023,406.48
41270,0.00088045,469.92
41280,0.00088066,489.13
41290,0.00088087,515.32
41300,0.00088109,372.82
41310,0.00088130,494.22
41320,0.00088151,480.87
41330,0.00088173,504.29
41340,0.00088194,490.60
41350,0.00088215,507.19
41360,0.00088237,489.77
41370,0.00088258,489.10
41380,0.00088279,491.02
41390,0.00088301,482.99
41400,0.00088322,360.20
41410,0.00088343,490.85
41420,0.00088365,481.16
41430,0.00088386,498.21
41440,0.00088407,499.40
41450,0.00088429,490.83
41460,0.00088450,479.22
41470,0.00088471,392.59
41480,0.00088493,502.62
41490,0.00088514,485.61
41500,0.00088535,496.84
41510,0.00088557,483.49
41520,0.00088578,303.19
41530,0.00088599,345.17
41540,0.00088621,439.03
41550,0.00088642,295.84
41560,0.00088663,480.62
41570,0.00088685,493.16
41580,0.00088706,423.16
41590,0.00088727,500.82
41600,0.00088749,480.07
41610,0.00088770,490.50
41620,0.00088791,417.53
41630,0.00088813,459.16
41640,0.00088834,298.50
41650,0.00088855,372.65
41660,0.00088877,366.55
41670,0.00088898,283.53
41680,0.00088919,343.30
41690,0.00088941,468.74
41700,0.00088962,306.97
41710,0.00088983,502.34
41720,0.00089005,499.69
41730,0.00089026,508.19
41740,0.00089047,492.06
41750,0.00089069,496.62
41760,0.00089090,472.35
41770,0.00089111,491.67
41780,0.00089133,500.13
41790,0.00089154,478.92
41800,0.00089175,502.78
41810,0.00089197,507.40
41820,0.00089218,473.61
41830,0.00089239,473.98
41840,0.00089261,489.88
41850,0.00089282,488.60
41860,0.00089303,496.82
41870,0.00089325,489.83
41880,0.00089346,488.63
41890,0.00089367,493.73
41900,0.00089389,509.22
41910,0.00089410,501.92
41920,0.00089431,490.77
41930,0.00089453,505.63
41940,0.00089474,499.53
41950,0.00089495,486.17
41960,0.00089517,501.49
41970,0.00089538,489.94
41980,0.00089559,489.31
41990,0.00089581,502.55
42000,0.00089602,408.71
42010,0.00089623,508.52
42020,0.00089645,501.77
42030,0.00089666,502.00
42040,0.00089687,484.49
42050,0.00089709,506.45
42060,0.00089730,504.23
42070,0.00089751,493.73
42080,0.00089773,500.96
42090,0.00089794,397.21
42100,0.00089815,516.25
42110,0.00089837,500.98
42120,0.00089858,509.46
42130,0.00089879,490.99
42140,0.00089901,500.84
42150,0.00089922,400.52
42160,0.00089943,496.21
42170,0.00089965,485.92
42180,0.00089986,503.36
42190,0.00090007,497.21
42200,0.00090029,498.72
42210,0.00090050,497.33
42220,0.00090071,512.77
42230,0.00090093,482.33
42240,0.00090114,500.08
42250,0.00090135,494.18
42260,0.00090157,489.98
42270,0.00090178,372.94
42280,0.00090199,500.72
42290,0.00090221,498.40
42300,0.00090242,490.22
42310,0.00090263,503.02
42320,0.00090285,495.83
42330,0.00090306,505.95
42340,0.00090327,492.60
42350,0.00090349,494.09
42360,0.00090370,497.92
42370,0.00090391,385.04
42380,0.00090413,496.74
42390,0.00090434,485.15
42400,0.00090455,486.14
42410,0.00090477,502.76
42420,0.00090498,486.29
42430,0.00090519,502.31
42440,0.00090541,490.98
42450,0.00090562,494.89
42460,0.00090583,503.64
42470,0.00090605,492.86
42480,0.00090626,486.08
42490,0.00090647,493.59
42500,0.00090669,498.30
42510,0.00090690,501.95
42520,0.00090711,490.35
42530,0.00090733,486.87
42540,0.00090754,493.39
42550,0.00090775,501.21
42560,0.00090797,497.63
42570,0.00090818,502.07
42580,0.00090839,503.19
42590,0.00090861,486.57
42600,0.00090882,500.07
42610,0.00090903,504.96
42620,0.00090925,489.79
42630,0.00090946,500.45
42640,0.00090967,498.40
42650,0.00090989,494.21
42660,0.00091010,491.80
42670,0.00091031,513.79
42680,0.00091053,507.30
42690,0.00091074,506.49
42700,0.00091095,502.62
42710,0.00091117,494.80
42720,0.00091138,475.75
42730,0.00091159,492.19
42740,0.00091181,501.83
42750,0.00091202,500.22
42760,0.00091223,492.79
42770,0.00091245,504.47
42780,0.00091266,496.64
42790,0.00091287,503.71
42800,0.00091309,498.33
42810,0.00091330,482.61
42820,0.00091351,507.00
42830,0.00091373,498.44
42840,0.00091394,501.15
42850,0.00091415,498.09
42860,0.00091437,495.70
42870,0.00091458,505.03
42880,0.00091479,486.68
42890,0.00091501,496.66
42900,0.00091522,507.71
42910,0.00091543,478.63
42920,0.00091565,498.91
42930,0.00091586,495.38
42940,0.00091607,498.80
42950,0.00091629,496.74
42960,0.00091650,483.76
42970,0.00091671,509.04
42980,0.00091693,495.26
42990,0.00091714,506.15
43000,0.00091735,497.53
43010,0.00091757,498.93
43020,0.00091778,497.02
43030,0.00091799,498.92
43040,0.00091821,504.92
43050,0.00091842,504.67
43060,0.00091863,490.52
43070,0.00091885,490.66
43080,0.00091906,503.01
43090,0.00091927,482.07
43100,0.00091949,487.24
43110,0.00091970,513.37
43120,0.00091991,483.07
43130,0.00092013,499.11
43140,0.00092034,496.89
43150,0.00092055,516.45
43160,0.00092077,477.40
43170,0.00092098,506.04
43180,0.00092119,496.98
43190,0.00092141,507.19
43200,0.00092162,501.39
43210,0.00092183,491.32
43220,0.00092205,469.53
43230,0.00092226,476.96
43240,0.00092247,479.70
43250,0.00092269,481.83
43260,0.00092290,499.25
43270,0.00092311,498.69
43280,0.00092333,488.95
43290,0.00092354,483.24
43300,0.00092375,503.92
43310,0.00092397,500.94
43320,0.00092418,468.23
43330,0.00092439,498.51
43340,0.00092461,489.77
43350,0.00092482,487.06
43360,0.00092503,494.66
43370,0.00092525,501.85
43380,0.00092546,500.25
43390,0.00092567,500.78
43400,0.00092589,492.72
43410,0.00092610,492.19
43420,0.00092631,499.97
43430,0.00092653,488.81
43440,0.00092674,483.89
43450,0.00092695,513.54
43460,0.00092717,493.91
43470,0.00092738,488.79
43480,0.00092759,493.84
43490,0.00092781,369.37
43500,0.00092802,505.09
43510,0.00092823,494.74
43520,0.00092845,447.35
43530,0.00092866,514.64
43540,0.00092887,477.29
43550,0.00092909,490.04
43560,0.00092930,281.39
43570,0.00092951,494.23
43580,0.00092973,475.04
43590,0.00092994,510.80
43600,0.00093015,488.74
43610,0.00093037,513.92
43620,0.00093058,493.16
43630,0.00093079,470.89
43640,0.00093101,508.47
43650,0.00093122,481.25
43660,0.00093143,495.75
43670,0.00093165,498.92
43680,0.00093186,484.55
43690,0.00093207,482.58
43700,0.00093229,497.00
43710,0.00093250,499.65
43720,0.00093271,497.88
43730,0.00093293,496.58
43740,0.00093314,502.69
43750,0.00093335,495.61
43760,0.00093357,506.04
43770,0.00093378,505.25
43780,0.00093399,494.07
43790,0.00093421,495.44
43800,0.00093442,499.47
43810,0.00093463,498.06
43820,0.00093485,509.64
43830,0.00093506,486.62
43840,0.00093527,496.83
43850,0.00093549,491.75
43860,0.00093570,496.89
43870,0.00093591,503.15
43880,0.00093613,506.76
43890,0.00093634,487.21
43900,0.00093655,497.62
43910,0.00093677,482.12
43920,0.00093698,487.39
43930,0.00093719,504.66
43940,0.00093741,495.94
43950,0.00093762,470.43
43960,0.00093783,493.08
43970,0.00093805,484.66
43980,0.00093826,510.16
43990,0.00093847,507.51
44000,0.00093869,384.46
44010,0.00093890,517.60
44020,0.00093911,464.57
44030,0.00093933,486.21
44040,0.00093954,467.59
44050,0.00093975,274.83
44060,0.00093997,508.10
44070,0.00094018,442.24
44080,0.00094039,464.08
44090,0.00094061,479.38
44100,0.00094082,344.94
44110,0.00094103,494.15
44120,0.00094125,492.48
44130,0.00094146,506.30
44140,0.00094167,489.39
44150,0.00094189,490.73
44160,0.00094210,485.49
44170,0.00094231,494.74
44180,0.00094253,497.73
44190,0.00094274,496.55
44200,0.00094295,503.39
44210,0.00094317,493.95
44220,0.00094338,509.40
44230,0.00094359,497.57
44240,0.00094381,510.02
44250,0.00094402,502.97
44260,0.00094423,482.24
44270,0.00094445,509.92
44280,0.00094466,492.37
44290,0.00094487,487.48
44300,0.00094509,509.63
44310,0.00094530,496.20
44320,0.00094551,498.96
44330,0.00094573,499.33
44340,0.00094594,501.20
44350,0.00094615,490.00
44360,0.00094637,510.05
44370,0.00094658,500.19
44380,0.00094679,474.11
44390,0.00094701,497.83
44400,0.00094722,483.92
44410,0.00094743,475.53
44420,0.00094765,496.73
44430,0.00094786,498.04
44440,0.00094807,487.20
44450,0.00094829,497.42
44460,0.00094850,496.77
44470,0.00094871,505.71
44480,0.00094893,490.34
44490,0.00094914,481.25
44500,0.00094935,509.72
44510,0.00094957,492.24
44520,0.00094978,494.11
44530,0.00094999,498.45
44540,0.00095021,482.64
44550,0.00095042,475.24
44560,0.00095063,491.61
44570,0.00095085,492.88
44580,0.00095106,502.57
44590,0.00095127,500.52
44600,0.00095149,485.41
44610,0.00095170,493.57
44620,0.00095191,500.11
44630,0.00095213,497.34
44640,0.00095234,486.74
44650,0.00095255,512.19
44660,0.00095277,507.67
44670,0.00095298,490.20
44680,0.00095319,474.91
44690,0.00095341,495.64
44700,0.00095362,494.77
44710,0.00095383,497.38
44720,0.00095405,494.26
44730,0.00095426,503.20
44740,0.00095447,503.23
44750,0.00095469,490.80
44760,0.00095490,498.34
44770,0.00095511,506.71
44780,0.00095533,491.29
44790,0.00095554,490.67
44800,0.00095575,493.93
44810,0.00095597,500.26
44820,0.00095618,504.70
44830,0.00095639,487.02
44840,0.00095661,513.15
44850,0.00095682,475.63
44860,0.00095703,505.76
44870,0.00095725,486.96
44880,0.00095746,504.34
44890,0.00095767,508.18
44900,0.00095789,446.84
44910,0.00095810,496.54
44920,0.00095831,477.33
44930,0.00095853,497.58
44940,0.00095874,475.79
44950,0.00095895,485.56
44960,0.00095917,451.29
44970,0.00095938,497.63
44980,0.00095959,483.42
44990,0.00095981,492.49
45000,0.00096002,495.28
45010,0.00096023,510.12
45020,0.00096045,500.76
45030,0.00096066,497.89
45040,0.00096087,489.04
45050,0.00096109,496.63
45060,0.00096130,508.45
45070,0.00096151,493.72
45080,0.00096173,509.54
45090,0.00096194,490.04
45100,0.00096215,491.86
45110,0.00096237,484.31
45120,0.00096258,503.33
45130,0.00096279,492.68
45140,0.00096301,484.91
45150,0.00096322,489.33
45160,0.00096343,500.94
45170,0.00096365,491.48
45180,0.00096386,498.95
45190,0.00096407,488.99
45200,0.00096429,478.45
45210,0.00096450,497.05
45220,0.00096471,504.17
45230,0.00096493,500.67
45240,0.00096514,517.79
45250,0.00096535,488.34
45260,0.00096557,501.20
45270,0.00096578,505.34
45280,0.00096599,475.61
45290,0.00096621,490.51
45300,0.00096642,480.03
45310,0.00096663,505.39
45320,0.00096685,493.77
45330,0.00096706,509.84
45340,0.00096727,494.41
45350,0.00096749,498.28
45360,0.00096770,511.44
45370,0.00096791,507.89
45380,0.00096813,492.76
45390,0.00096834,492.89
45400,0.00096855,488.94
45410,0.00096877,502.77
45420,0.00096898,487.28
45430,0.00096919,504.19
45440,0.00096941,488.52
45450,0.00096962,502.71
45460,0.00096983,501.13
45470,0.00097005,480.68
45480,0.00097026,497.54
45490,0.00097047,488.61
45500,0.00097069,489.57
45510,0.00097090,501.51
45520,0.00097111,461.20
45530,0.00097133,489.30
45540,0.00097154,509.68
45550,0.00097175,490.67
45560,0.00097197,491.13
45570,0.00097218,471.90
45580,0.00097239,491.87
45590,0.00097261,492.32
45600,0.00097282,462.53
45610,0.00097303,468.56
45620,0.00097325,495.21
45630,0.00097346,474.82
45640,0.00097367,500.59
45650,0.00097389,498.76
45660,0.00097410,490.91
45670,0.00097431,485.43
45680,0.00097453,496.06
45690,0.00097474,501.62
45700,0.00097495,488.96
45710,0.00097517,502.30
45720,0.00097538,493.29
45730,0.00097559,497.36
45740,0.00097581,490.87
45750,0.00097602,498.68
45760,0.00097623,494.15
45770,0.00097645,486.93
45780,0.00097666,489.37
45790,0.00097687,492.14
45800,0.00097709,496.00
45810,0.00097730,490.77
45820,0.00097751,491.51
45830,0.00097773,494.72
45840,0.00097794,496.26
45850,0.00097815,500.12
45860,0.00097837,488.34
45870,0.00097858,487.51
45880,0.00097879,498.41
45890,0.00097901,181.81
45900,0.00097922,494.54
45910,0.00097943,515.02
45920,0.00097965,505.73
45930,0.00097986,491.13
45940,0.00098007,506.53
45950,0.00098029,495.02
45960,0.00098050,480.07
45970,0.00098071,497.71
45980,0.00098093,477.11
45990,0.00098114,494.21
46000,0.00098135,407.26
46010,0.00098157,474.33
46020,0.00098178,489.34
46030,0.00098199,506.26
46040,0.00098221,486.09
46050,0.00098242,510.63
46060,0.00098263,510.85
46070,0.00098285,492.39
46080,0.00098306,502.66
46090,0.00098327,497.78
46100,0.00098349,498.88
46110,0.00098370,491.33
46120,0.00098391,505.78
46130,0.00098413,490.36
46140,0.00098434,503.36
46150,0.00098455,501.22
46160,0.00098477,497.95
46170,0.00098498,494.18
46180,0.00098519,498.62
46190,0.00098541,486.81
46200,0.00098562,390.68
46210,0.00098583,496.90
46220,0.00098605,491.04
46230,0.00098626,504.76
46240,0.00098647,494.04
46250,0.00098669,505.19
46260,0.00098690,492.96
46270,0.00098711,490.59
46280,0.00098733,471.06
46290,0.00098754,513.90
46300,0.00098775,409.69
46310,0.00098797,494.36
46320,0.00098818,486.80
46330,0.00098839,486.92
46340,0.00098861,498.69
46350,0.00098882,500.35
46360,0.00098903,499.49
46370,0.00098925,485.69
46380,0.00098946,502.80
46390,0.00098967,507.17
46400,0.00098989,487.64
46410,0.00099010,496.94
46420,0.00099031,499.38
46430,0.00099053,494.51
46440,0.00099074,491.49
46450,0.00099095,485.69
46460,0.00099117,473.38
46470,0.00099138,430.27
46480,0.00099159,510.27
46490,0.00099181,489.19
46500,0.00099202,497.54
46510,0.00099223,497.24
46520,0.00099245,499.34
46530,0.00099266,480.46
46540,0.00099287,508.05
46550,0.00099309,491.01
46560,0.00099330,498.33
46570,0.00099351,497.44
46580,0.00099373,495.45
46590,0.00099394,501.78
46600,0.00099415,499.05
46610,0.00099437,498.58
46620,0.00099458,481.24
46630,0.00099479,492.07
46640,0.00099501,495.78
46650,0.00099522,475.75
46660,0.00099543,505.33
46670,0.00099565,516.38
46680,0.00099586,488.58
46690,0.00099607,507.30
46700,0.00099629,493.20
46710,0.00099650,466.87
46720,0.00099671,503.92
46730,0.00099693,489.39
46740,0.00099714,501.75
46750,0.00099735,503.92
46760,0.00099757,500.16
46770,0.00099778,504.35
46780,0.00099799,496.81
46790,0.00099821,480.76
46800,0.00099842,499.07
46810,0.00099863,490.53
46820,0.00099885,494.49
46830,0.00099906,468.78
46840,0.00099927,482.63
46850,0.00099949,500.75
46860,0.00099970,497.14
46870,0.00099991,482.85
46880,0.00099999,494.35
46890,0.00099996,483.17
46900,0.00099994,502.18
46910,0.00099991,502.77
46920,0.00099989,512.52
46930,0.00099987,496.55
46940,0.00099984,477.96
46950,0.00099982,505.00
46960,0.00099980,486.11
46970,0.00099977,495.49
46980,0.00099975,492.37
46990,0.00099973,500.53
47000,0.00099970,376.04
47010,0.00099968,507.79
47020,0.00099965,483.18
47030,0.00099963,503.88
47040,0.00099961,488.40
47050,0.00099958,491.73
47060,0.00099956,481.55
47070,0.00099954,401.22
47080,0.00099951,488.53
47090,0.00099949,496.84
47100,0.00099946,491.25
47110,0.00099944,500.76
47120,0.00099942,493.94
47130,0.00099939,496.71
47140,0.00099937,287.81
47150,0.00099935,491.00
47160,0.00099932,512.68
47170,0.00099930,451.20
47180,0.00099927,520.34
47190,0.00099925,394.29
47200,0.00099923,491.09
47210,0.00099920,500.19
47220,0.00099918,493.80
47230,0.00099916,498.07
47240,0.00099913,501.52
47250,0.00099911,486.74
47260,0.00099909,493.36
47270,0.00099906,482.66
47280,0.00099904,506.73
47290,0.00099901,490.61
47300,0.00099899,505.81
47310,0.00099897,501.34
47320,0.00099894,483.69
47330,0.00099892,503.63
47340,0.00099890,468.01
47350,0.00099887,486.42
47360,0.00099885,498.36
47370,0.00099882,505.83
47380,0.00099880,508.75
47390,0.00099878,355.62
47400,0.00099875,499.10
47410,0.00099873,493.43
47420,0.00099871,499.27
47430,0.00099868,485.87
47440,0.00099866,501.18
47450,0.00099863,516.60
47460,0.00099861,494.17
47470,0.00099859,493.70
47480,0.00099856,489.63
47490,0.00099854,388.41
47500,0.00099852,498.31
47510,0.00099849,484.15
47520,0.00099847,469.71
47530,0.00099845,482.06
47540,0.00099842,153.15
47550,0.00099840,493.33
47560,0.00099837,479.18
47570,0.00099835,512.61
47580,0.00099833,499.86
47590,0.00099830,489.26
47600,0.00099828,408.10
47610,0.00099826,494.52
47620,0.00099823,496.35
47630,0.00099821,496.17
47640,0.00099818,494.22
47650,0.00099816,495.95
47660,0.00099814,496.71
47670,0.00099811,483.96
47680,0.00099809,507.76
47690,0.00099807,488.62
47700,0.00099804,506.86
47710,0.00099802,496.78
47720,0.00099799,495.46
47730,0.00099797,493.36
47740,0.00099795,499.61
47750,0.00099792,500.09
47760,0.00099790,503.64
47770,0.00099788,494.53
47780,0.00099785,490.28
47790,0.00099783,487.36
